name,year,A,A1,A2,A3,A4,B,B1,B2,B3,B4,C,C1,C2,C3,C4
齐齐哈尔市,2005,0,0,0,0,0,4,84794.0,6087.256424200001,4320.7906819,1766.4659271,1,4800.0,301.9617004,147.9600067,154.0016937
阜阳市,2005,0,0,0,0,0,4,4073.9096289599997,1707.19458,27.5,1679.69458,0,0,0,0,0
云浮市,2005,1,560.0,72.03279877,1.286299944,70.74649811,6,6044.460204999999,1570.31758209,21.86709976,1548.4505395099998,5,4850.0,999.4446945500001,20.5807991,978.8637962700001
伊春市,2005,1,27.2840004,27.2840004,17.28440094,9.99960041,1,94565.0,5107.163086,3830.37207,1276.790771,0,0,0,0,0
包头市,2005,1,50.0,50.0,0.0,50.0,2,302000.0,17357.0,0.0,17357.0,0,0,0,0,0
益阳市,2005,0,0,0,0,0,3,2887.5,792.552001,0.0,792.552001,2,80991.0,6580.399902,3398.645264,3181.754639
甘孜藏族自治州,2005,0,0,0,0,0,0,0,0,0,0,1,31500.0,1779.463623,0.0,1779.463623
北海市,2005,1,142.0,100.0,0.0,100.0,8,10647.449951,1375.3810042999999,322.5662079,1052.8149108100001,1,150.0,110.0,0.0,110.0
辽阳市,2005,0,0,0,0,0,6,18008.570006370002,3045.45208637,115.99770355,2929.45428337,0,0,0,0,0
百色市,2005,0,0,0,0,0,2,48400.0,3017.3460233,1816.6902697,1200.6558613500001,3,2840.0,372.60769657000003,183.71284104,188.89485745000002
巴彦淖尔市,2005,0,0,0,0,0,3,136912.92969000002,13694.907226,7318.636474999999,6376.2703786,0,0,0,0,0
运城市,2005,0,0,0,0,0,3,77008.470399857,4354.200324521,2830.8300782,1523.370337821,0,0,0,0,0
吐鲁番地区,2005,0,0,0,0,0,1,350.0,350.0,0.0,350.0,0,0,0,0,0
池州市,2005,0,0,0,0,0,2,13314.0,6154.0,224.0,5930.0,0,0,0,0,0
桂林市,2005,0,0,0,0,0,7,5609.5,2596.5350914,1137.4980268499999,1459.0370636,2,830.0,431.0,0.0,431.0
曲靖市,2005,0,0,0,0,0,2,800.0,77.38733864,0.0,77.38733864,0,0,0,0,0
开封市,2005,0,0,0,0,0,1,860.0,91.60510254,68.70384979,22.90128326,4,60141.00699997,4133.76993897,18.300000191,4115.46993592
锡林郭勒盟,2005,0,0,0,0,0,3,173389.4688,10770.689576,7717.6571043,3053.0323787999996,1,1000.0,120.8199997,0.0,120.8199997
鹰潭市,2005,0,0,0,0,0,3,16300.0,1654.855957,978.6420288,676.2139893,1,680.0,99.59279633,99.59279633,0.0
三亚市,2005,1,6000.0,385.5899963,0.0,385.5899963,0,0,0,0,0,2,106170.0,13785.71777,42.70000076,13743.01777305
乐山市,2005,0,0,0,0,0,3,50533.0,8116.0456239,7589.12249765,526.9231415,0,0,0,0,0
晋中市,2005,0,0,0,0,0,3,22987.351807,5280.079124000001,1169.42345389,4110.655792150001,0,0,0,0,0
乌海市,2005,0,0,0,0,0,5,219000.0,14242.6972048,10252.6951298,3990.0020747,2,1200.0,154.39200405,154.39200405,0.0
张家界市,2005,0,0,0,0,0,0,0,0,0,0,1,8000.0,480.0,360.0,120.0
贵港市,2005,0,0,0,0,0,3,50900.83984,33547.58984,50.0,33497.58984,0,0,0,0,0
宁德市,2005,0,0,0,0,0,6,42880.0,3978.1821751,1680.4689331,2297.7132683,0,0,0,0,0
安康市,2005,0,0,0,0,0,1,40000.0,2432.89502,0.0,2432.89502,0,0,0,0,0
来宾市,2005,0,0,0,0,0,1,57320.0,3810.133545,0.0,3810.133545,0,0,0,0,0
楚雄彝族自治州,2005,2,1760.0,218.00399022,20.71439934,197.28959279,0,0,0,0,0,0,0,0,0,0
张家口市,2005,1,41.40000153,28.99869919,0.0,28.99869919,3,8226.41999817,942.14499284,412.37598419999995,529.76900866,2,500.0,281.0599976,193.0704956,87.98950005
衡阳市,2005,0,0,0,0,0,2,1443.5,152.23999978,90.61499786,61.625,2,7820.0,526.69199368,29.59199905,497.09999272
长治市,2005,0,0,0,0,0,2,3280.0,230.39259721,154.0455017,76.34709931,0,0,0,0,0
仙桃市,2005,0,0,0,0,0,2,5400.0,1950.0,0.0,1950.0,0,0,0,0,0
丽水市,2005,0,0,0,0,0,4,730.0,560.7646027000001,0.0,560.7646027000001,0,0,0,0,0
贵阳市,2005,0,0,0,0,0,3,76227.83594,3478.00374985,241.30749893,3236.69624996,3,2385.0,1012.49849987,0.0,1012.49849987
呼伦贝尔市,2005,0,0,0,0,0,4,452278.0,22123.5,11137.63477,10985.86523,1,10900.0,8461.5,0.0,8461.5
阿拉善盟,2005,0,0,0,0,0,1,1420.0,1058.0,77.44560242,980.5543823,0,0,0,0,0
安顺市,2005,0,0,0,0,0,1,1429.0,120.8199997,108.737999,12.08199978,0,0,0,0,0
淮南市,2005,0,0,0,0,0,3,4375.0,741.5983886,534.4169922,207.18139649,0,0,0,0,0
怀化市,2005,0,0,0,0,0,1,70.0,50.0,0.0,50.0,1,1142.0,96.65599823,0.0,96.65599823
巴中市,2005,0,0,0,0,0,1,600.0,68.89320374,45.92879868,22.96439934,0,0,0,0,0
太原市,2005,1,10000.0,1519.98999,1215.991943,303.9979858,3,70409.8000031,4267.3600006,321.9599915,3945.4000396,1,10.0,10.0,0.0,10.0
佳木斯市,2005,0,0,0,0,0,3,32285.0,1645.91600263,1508.0625301,137.85349846,0,0,0,0,0
柳州市,2005,0,0,0,0,0,2,38478.44141,2860.85498,2460.85498,400.0,2,3400.0,846.6000061,164.4082184,682.19180298
济源市,2005,0,0,0,0,0,3,29813.0,2058.6484374,1473.2350611,585.41318512,0,0,0,0,0
自贡市,2005,0,0,0,0,0,1,100.0,12.08199978,6.040999889,6.040999889,0,0,0,0,0
钦州市,2005,1,1484.0,157.0659943,0.0,157.0659943,2,34000.0,2368.2885132,0.0,2368.2885132,2,1400.0,396.65599823,0.0,396.65599823
东营市,2005,0,0,0,0,0,4,60410.9980011,4965.2401891,1754.842163,3210.3979031,1,2000.0,315.4920044,0.0,315.4920044
葫芦岛市,2005,0,0,0,0,0,1,40000.0,2845.725098,449.3250122,2396.399902,0,0,0,0,0
宜宾市,2005,0,0,0,0,0,1,21315.0,3192.454102,2393.404541,799.0496216,2,42908.0,2096.4811406,473.6144104,1622.8667302
鄂尔多斯市,2005,0,0,0,0,0,3,264700.0,16453.482055599998,1125.1800537,15328.3018494,0,0,0,0,0
朔州市,2005,0,0,0,0,0,1,149167.0938,6061.310059,0.0,6061.310059,1,9663.330078,1172.896362,0.0,1172.896362
天门市,2005,0,0,0,0,0,3,24350.0,1934.2088322,761.2750854,1172.9337467999999,0,0,0,0,0
咸宁市,2005,0,0,0,0,0,4,22351.0,6845.077301,0.0,6845.077301,0,0,0,0,0
哈密地区,2005,0,0,0,0,0,1,400.0,36.99000168,24.65999985,12.32999992,0,0,0,0,0
绵阳市,2005,0,0,0,0,0,2,24091.0,2509.0,1119.94997638,1389.05002553,0,0,0,0,0
万宁市,2005,0,0,0,0,0,0,0,0,0,0,2,77500.0,8255.553711,0.0,8255.553711
雅安市,2005,0,0,0,0,0,1,125.0,90.0,0.0,90.0,0,0,0,0,0
琼海市,2005,0,0,0,0,0,2,12620.0,651.0999756,0.0,651.0999756,1,100.0,12.47999954,6.239999771,6.239999771
松原市,2005,0,0,0,0,0,0,0,0,0,0,1,12000.0,644.2199707,12.88440037,631.3355713
驻马店市,2005,0,0,0,0,0,1,296200.0,9130.365234,0.0,9130.365234,1,1200.0,128.6300049,0.0,128.6300049
恩施土家族苗族自治州,2005,0,0,0,0,0,0,0,0,0,0,1,11747.0,1452.0,0.0,1452.0
丽江市,2005,1,15.5,12.5,0.0,12.5,0,0,0,0,0,1,120.4800034,120.4800034,24.09600067,96.38400269
防城港市,2005,1,25.0,25.0,0.0,25.0,4,943254.0625,40586.09404113,12351.747194860001,28234.344882409998,1,119.2300034,119.2300034,0.0,119.2300034
玉溪市,2005,0,0,0,0,0,1,27000.0,2387.236816,0.0,2387.236816,0,0,0,0,0
怒江傈僳族自治州,2005,0,0,0,0,0,2,16000.0,1140.5,51.00419998,1089.4958038,0,0,0,0,0
银川市,2005,0,0,0,0,0,2,730000.0,112467.691907,78264.526855,34203.161132,0,0,0,0,0
文山壮族苗族自治州,2005,0,0,0,0,0,0,0,0,0,0,1,700.0,60.45000076,12.09000015,48.36000061
毕节市,2005,0,0,0,0,0,1,7000.0,448.769989,0.0,448.769989,0,0,0,0,0
辽源市,2005,0,0,0,0,0,2,139878.4219,6792.39980738,27.18449974,6765.215308596001,0,0,0,0,0
信阳市,2005,1,600.0,100.0,100.0,0.0,0,0,0,0,0,1,400.0,253.0,155.8480072,97.15200043
中卫市,2005,0,0,0,0,0,1,8000.0,2700.0,0.0,2700.0,0,0,0,0,0
乌兰察布市,2005,0,0,0,0,0,2,4420.0,119.11800002999999,30.18379974,88.93430138,0,0,0,0,0
永州市,2005,0,0,0,0,0,1,5400.0,5400.0,0.0,5400.0,1,802.0,99.5522995,29.79120064,69.76110077
吕梁市,2005,0,0,0,0,0,1,493000.0,12801.23828,6400.619141,6400.619141,0,0,0,0,0
白城市,2005,0,0,0,0,0,2,196481.0,7274.950317,5269.018311,2005.9319460000002,0,0,0,0,0
大同市,2005,0,0,0,0,0,1,1500.0,600.0,300.0,300.0,0,0,0,0,0
兴安盟,2005,0,0,0,0,0,1,1000.0,745.7700195,365.4273071,380.3427124,0,0,0,0,0
塔城地区,2005,0,0,0,0,0,1,3990.0,291.4096985,145.7048035,145.7048035,0,0,0,0,0
文昌市,2005,0,0,0,0,0,1,200.0,125.0,0.0,125.0,2,2600.0,1012.82199955,0.0,1012.82199955
赤峰市,2005,0,0,0,0,0,1,4082.0,649.1645508,331.1025391,318.0620117,0,0,0,0,0
迪庆藏族自治州,2005,0,0,0,0,0,1,1738.790039,1090.290039,755.4899902,334.7999878,1,20.79999924,14.5,0.0,14.5
北京市,2006,1,142.0,100.0,0.0,100.0,122,3030193.6916559995,277056.61297602905,106947.25727311498,170109.35884031298,654,10469244.271715485,1227189.7634090297,491432.22459312703,735757.5399420244
白城市,2006,0,0,0,0,0,4,61416.12891,4357.7020266,315.7565002,4041.9455263,0,0,0,0,0
漳州市,2006,5,825.0,498.0,39.0,459.0,81,300497.0,43597.171505068996,7708.000585535,35889.171006308,17,156069.0,17328.573166119997,2589.30002613,14739.27313232
深圳市,2006,2,4350.0,557.58049778,25.62800026,531.95250698,304,3231925.490479142,142601.75226850095,50105.036672555994,92496.71590053399,763,2498926.887246846,276087.99969934934,34077.252504824006,242010.74867073642
咸阳市,2006,0,0,0,0,0,5,31676.1799927,3282.3972878,1966.87070843,1315.526594166,2,88080.0,8280.226074,1079.4489746,7200.7771602
上海市,2006,1,20.0,14.0,0.0,14.0,468,1362729.2122572598,295438.134678882,32992.358087521,262445.77679454203,1497,7222155.380397494,1112003.9461548897,44822.027116604986,1068009.3249189781
宁波市,2006,2,670.0,350.0,216.0,134.0,301,525424.435700327,131061.572847801,23476.80174618401,107584.77155419503,66,740826.1500139211,146652.388110603,26419.851002104006,120232.537189762
泰州市,2006,0,0,0,0,0,72,538759.7599611899,69698.65283478999,28964.954107706,40733.699651456016,9,36980.0,3239.0883556,1380.2733765,1858.8149796000002
泉州市,2006,4,18428.0,3457.05753892,0.0,3457.05753892,204,903297.200195,99997.90095072996,4751.565746174,95246.33540053995,22,173972.0,31677.565195870004,3948.55284305,27729.012111870004
苏州市,2006,4,12430.0,4261.89099884,52.13460159,4209.75640106,821,2598509.580832438,757491.858721505,70289.616857851,687202.241784778,131,346268.76880026795,70878.98559924499,6742.105667995,64136.879875406994
常州市,2006,0,0,0,0,0,117,728164.55078,147582.03396508493,36683.274989892,110898.759570427,27,222073.980011,68341.66173440001,3124.5412598499997,65217.120510857
广州市,2006,2,1050.0,135.279994947,0.0,135.279994947,204,1484229.9187968087,194311.574912018,37188.73129539799,157122.84459498,223,1871787.947851255,155100.718686332,24094.00880087,131006.71053195893
天津市,2006,0,0,0,0,0,197,1133130.66815387,156837.314094352,33018.739710499,123818.574146324,102,1241773.3120733171,127296.631644991,40980.158608511,86316.47386226199
镇江市,2006,0,0,0,0,0,83,135077.59000014002,39081.69508334899,3581.5146734520004,35500.180491638,12,36334.0,22165.448490185998,138.7124939,22026.735996286
金华市,2006,0,0,0,0,0,41,37967.5,19006.210661069003,3527.4519574130004,15478.758774552,13,1627.0,176.482598309,12.75500011,163.727598189
济宁市,2006,1,220.0,160.0,0.0,160.0,9,52072.4857941,3941.68688184,1442.3701897400001,2499.31657413,3,56780.0,3220.0220031,452.300766,2767.7213286
无锡市,2006,3,1112.0,1010.0,0.0,1010.0,196,947337.7999298,201397.23679382398,82797.40959594196,118599.83260089,30,921400.425002861,134398.25552052,5349.24943485,129049.00632965
沈阳市,2006,0,0,0,0,0,68,349403.997955605,58487.820101667996,14808.703911157001,43679.116393591,59,1535049.142626809,208013.031019131,15564.66141886,192448.369325571
合肥市,2006,1,100.0,12.41300011,9.309800148,3.103300095,35,1084553.957644,19492.829784590005,3425.549093034,16067.280573126003,15,18662.381002449998,12703.24569461,423.667643477,12279.577994251998
东莞市,2006,0,0,0,0,0,274,492721.1441708,106287.85541866004,3403.3010831279994,102884.55432370004,46,365521.72656,32576.406601088995,4149.89516858,28426.511527848998
芜湖市,2006,0,0,0,0,0,21,77034.005371,22826.0606385,3665.79190067,19160.26881412,5,89668.0,17171.603030500002,8592.3532713,8579.2497561
潍坊市,2006,0,0,0,0,0,45,25121.47209172,14817.119085119997,4661.37654966,10155.74259659,7,4679.0,2160.999994281,324.42650604,1836.573495831
德州市,2006,0,0,0,0,0,10,32574.45330048,12155.45339198,5827.011196092,6328.442225908,0,0,0,0,0
东营市,2006,0,0,0,0,0,11,208835.5816632,21169.7652281,6941.4413605,14228.3240473,0,0,0,0,0
赣州市,2006,1,300.0,27.06270027,0.0,27.06270027,47,264340.2999878,16140.415845302,955.72212215,15184.693627941999,4,5682.0,872.7526856,132.2917938,740.4608917999999
南京市,2006,1,2480.0,1000.0,0.0,1000.0,128,854155.6793648701,151624.51505172093,22962.937046297,128661.57797633103,40,79806.5,24793.788733243997,3458.3211228709997,21335.467610045
郑州市,2006,0,0,0,0,0,16,105844.300049,7272.751060752,2914.652733053,4358.098204987,8,82094.0,36793.20100399,466.60900112,36326.59199905
南通市,2006,3,575.0,433.0,3.0,430.0,272,832315.8013145699,240875.56009442802,41514.58927378901,199360.9682971749,30,118019.9100037,68799.6648711,6771.9749756,62027.6898955
青岛市,2006,2,589.5,339.5,0.0,339.5,187,178233.13474014,57427.68036901901,10525.114515356,46902.56592561401,88,254348.49842594,44381.657636886,13052.937973377999,31328.719896248997
珠海市,2006,3,1023.0,131.75650025,0.0,131.75648881,182,477655.83640795003,67221.36740158394,12067.615179000999,55153.75198986495,120,1921994.7826886668,267351.38127800496,3080.32898335,264271.052558338
西安市,2006,0,0,0,0,0,21,321977.5,59367.631283954004,12156.43204014,47211.199225193996,29,262936.80000019097,46313.235851661986,6608.58758741,39704.648229004
渭南市,2006,0,0,0,0,0,3,16675.0,1348.5506592000002,406.74410247000003,941.8065948,0,0,0,0,0
杭州市,2006,3,655.0,340.0,260.0,80.0,149,489780.23129653,125389.75497931599,37188.76306199401,88200.99252799903,72,259291.09376895,105988.169925985,12972.821627326,93015.348335852
大连市,2006,4,2938.0,1742.552999973,703.5,1039.052999973,118,1635146.00220892,289129.049741081,10578.030012856003,278551.01972673496,94,508837.32007922506,65236.86349510901,21655.058295429997,43581.805625374014
邯郸市,2006,0,0,0,0,0,4,25972.0,2729.0067999899998,1744.483246037,984.52343179,2,6990.0,481.3793945,304.1184998,177.2608986
福州市,2006,2,3080.0,281.92000965,7.397999763,274.52200892999997,90,224960.39063,38885.655298113,13962.578025922,24923.076928197992,25,54464.10000038,6414.238634926,692.626199122,5721.612511990999
厦门市,2006,3,3272.0,679.63311387,0.0,679.63306427,138,889686.6841979398,130003.29244768,11592.098366741,118411.19406032901,82,312632.889994382,70439.17405771799,8334.421977314,62104.751458115
烟台市,2006,1,1500.0,132.4064026,59.58286667,72.82350159,120,170947.659562391,50128.368879958,18758.333082572997,31370.036050810002,14,546905.546600103,40838.729822573994,13383.733639372,27454.996175234
马鞍山市,2006,0,0,0,0,0,5,34130.0,2755.5186769,794.21832275,1961.30029298,3,27064.0,2584.5798343999995,714.3288574,1870.2509768999998
保定市,2006,1,7.0,7.0,0.0,7.0,13,101062.77294669999,14429.026250440002,5521.979135,8907.047112589999,1,9867.0,4160.0,2460.0,1700.0
湖州市,2006,0,0,0,0,0,82,220622.05959239,76652.79909981,9536.678542048998,67116.1203721,6,69919.0,19807.888929266002,1453.535645,18354.353284266
延边朝鲜族自治州,2006,0,0,0,0,0,6,908.2799987999999,788.2799988,52.5,735.7799987999999,4,41.099999905000004,41.099999905000004,0.0,41.099999905000004
莆田市,2006,0,0,0,0,0,25,26233.0,7866.48527744,616.6153717,7249.86988667,5,23182.0,2810.68757233,390.8774261,2419.81013133
淮安市,2006,1,2998.0,1521.094971,0.0,1521.094971,35,181076.3999939,58298.54020347,4010.9046534049994,54287.63539113999,5,9651.0,6608.66379545,43.5,6565.16379545
唐山市,2006,0,0,0,0,0,8,16351.130000114,2329.49802211,842.548295048,1486.949804265,2,710.0,152.957499981,0.0,152.957499981
嘉兴市,2006,0,0,0,0,0,169,404389.91915901,140396.543171013,40721.65170575999,99674.89160157899,16,16850.689999352002,11162.707001452,29.0,11133.707001452
肇庆市,2006,16,9883.193576850003,3222.2845955,1450.0,1772.2845954999998,48,80702.09303830001,26843.580513799996,7050.491687719999,19793.088877769995,15,17046.0,4401.5922013,81.84499668800001,4319.74720008
盐城市,2006,1,1285.0,112.5,75.0,37.5,63,636326.224993709,43732.768652799,12946.965088977,30785.803668321005,5,13350.0,3336.7944946,779.4899902,2557.3045043999996
成都市,2006,2,1520.0,159.0256042,125.1230392,33.90256023,41,310424.521728,41792.789787810005,8372.89020169,33419.899611554,75,864249.50030433,132591.059560844,14406.149455939,118184.910093502
银川市,2006,0,0,0,0,0,3,13686.439941,3586.9199824,746.8400269,2840.0800174,2,13300.0,1516.90797466,277.58399203,1239.32404333
阳江市,2006,0,0,0,0,0,14,109142.5,11253.211601620002,54.97455025,11198.237099060001,3,56500.0,4923.1561280000005,88.0,4835.1561280000005
乌鲁木齐市,2006,0,0,0,0,0,8,68512.0,5498.98934341,2116.9511818749997,3382.038153955,12,29194.699999809,2307.9692796429995,1485.773001739,822.1964314
岳阳市,2006,0,0,0,0,0,4,192962.0,11008.8489684,4773.493531,6235.3552856999995,1,800.0,99.30400085,0.0,99.30400085
威海市,2006,2,1299.8699951,149.00930219,61.65000153,87.35930062,96,377627.5,64751.146112730006,9052.622558564999,55698.523660306004,10,8297.0,4650.8614006,1608.4307003,3042.4307003
阜新市,2006,1,500.0,55.48500061,0.0,55.48500061,5,21015.0,2103.09360599,913.0026979169999,1190.090883268,0,0,0,0,0
绍兴市,2006,2,336.79999924,267.0,0.0,267.0,121,268963.437435791,77117.00456366102,24463.475090180003,52653.529728014,12,35623.7998,21193.765692652,182.8636932,21010.901963172
荆州市,2006,0,0,0,0,0,2,1710.0,870.0,0.0,870.0,2,1481.9799957,292.7899933,126.9800034,165.8099976
盘锦市,2006,1,50.0,50.0,33.40000153,16.60000038,2,150000.0,11314.9043934,7164.289551,4150.6143494,0,0,0,0,0
茂名市,2006,0,0,0,0,0,7,987.0,648.36100006,105.0,543.36100006,1,4000.0,319.622406,0.0,319.622406
营口市,2006,0,0,0,0,0,27,171021.5,54540.448331171996,23787.6611462,30752.787365032,0,0,0,0,0
漯河市,2006,0,0,0,0,0,2,1354.0,669.4980011,451.8440018,217.6539993,0,0,0,0,0
中山市,2006,0,0,0,0,0,117,303307.28900101,47094.33424512999,2189.298765181,44905.035537451986,24,213745.0,27273.878353185,4145.590949,23128.287609085
新乡市,2006,0,0,0,0,0,12,456222.800000191,32334.327930064002,6981.33882898,25352.989044804002,3,5970.812744,949.6204987,0.0,949.6204987
梅州市,2006,4,1300.0,146.069499492,0.0,146.069499492,34,41770.0,10725.476169630001,196.83190059999998,10528.644271897001,4,1580.0,214.16410065,0.0,214.16410065
孝感市,2006,0,0,0,0,0,3,2230.0,228.14190295999998,134.73189545,93.40999794,0,0,0,0,0
铜陵市,2006,0,0,0,0,0,4,28700.0,3443.767103566,379.286386518,3064.4806467740004,1,600.0,300.0,0.0,300.0
重庆市,2006,2,2259.9993896,1209.9993896,420.0,789.9993896,39,600563.062114,151256.77221603104,29410.208565150002,121846.564372898,34,457722.5006414,78485.35914300401,32502.349150265,45983.00993951101
上饶市,2006,0,0,0,0,0,13,160630.31994207,70454.38700439001,1001.0930175999999,69453.29400209,2,213.80000019,210.0,0.0,210.0
惠州市,2006,13,23900.0,2716.73064197,0.0,2716.7306229,173,594124.74191072,100914.72030735399,20173.492435858003,80741.22803848397,40,124232.600502,15996.903523799996,1069.6347465000001,14927.26884564
长春市,2006,0,0,0,0,0,23,308464.9612008,51261.66932936,5469.270874,45792.39759331499,7,109164.0,13089.307507769001,1530.066062072,11559.241108825998
龙岩市,2006,9,1304.0,589.812700266,0.0,589.812700266,18,150494.9375,16222.16964995,534.6704101,15687.49936243,1,25000.0,2120.580078,0.0,2120.580078
佛山市,2006,2,345.0,33.506200316000005,0.0,33.506200316000005,155,708333.5133041901,116603.99271202802,17644.247002338,98959.74574649804,26,208830.519104,48252.398814983,7509.893806934,40742.504924562
潮州市,2006,1,500.0,45.10449982,0.0,45.10449982,33,52796.0,9385.80834693,2751.54618271,6634.26229258,1,19200.0,1279.0,511.6000061,767.4000244
凉山彝族自治州,2006,0,0,0,0,0,4,363830.0,17618.245818800002,4039.48226909,13578.763610299999,0,0,0,0,0
南平市,2006,2,3380.0,476.61900331000004,18.99189949,457.62710573000004,14,24380.5,3428.86959472,1191.571461168,2237.2981706449996,1,800.0,72.70480347,0.0,72.70480347
本溪市,2006,0,0,0,0,0,6,111038.0,14107.53698243,7026.83646012,7080.7001072,0,0,0,0,0
台州市,2006,0,0,0,0,0,36,108850.100098,20804.41328791,3833.64960102,16970.764141959997,2,2375.0,1380.0,41.79999924,1338.2000122
